class,natura,desc_capt,url_track,unique_tokens,desc_capt_de
5,non-natura,D-Bayern Bayerwald - Sonnenbergalm - Roßstein Steig - Roßstein 1698m - Teggernseer Hütte 1650m - Roßsteinalm - Mariaeck - Seekarkreuz 1601m - Lenggrieserhütte 1336m - Grasleitensteig - Mühlbach - Lenggries,https://www.wikiloc.com/hiking-trails/d-bayern-2-tage-rossstein-1698m-teggernseer-hutte-1650m-seekarkreuz-1601m-lenggrieserhutte-1336m-mu-28951101,19,D-Bayern Bayerwald - Sonnenbergalm - Roßstein Steig - Roßstein 1698m - Teggernseer Hütte 1650m - Roßsteinalm - Mariaeck - Seekarkreuz 1601m - Lenggrieserhütte 1336m - Grasleitensteig - Mühlbach - Lenggries
6,non-natura,"Erkundung Foto, Grenze , Dickung, Grenze, Grenze an B85",https://www.wikiloc.com/walking-trails/erkundung-30021042,6,"Erkundung Foto, Grenze , Dickung, Grenze, Grenze an B85"
3,non-natura,Parkplatz am hinteren Bichl - wenig Plätze - gibt unterhalb an der Straße noch welche,https://www.wikiloc.com/hiking-trails/hochplatte-chiemgau-27489994,13,Parkplatz am hinteren Bichl - wenig Plätze - gibt unterhalb an der Straße noch welche
6,non-natura,"Samedi 14 Juillet 2018  20180714 - 1 CV - Sam Autriche Riezlern Gorges Breitachklamm-Départ, 20180714 - 2 CV - Sam Autriche Riezlern Gorges Breitachklamm-Pique Nique, 20180714 - 3 CV - Sam Autriche Riezlern Gorges Breitachklamm-Arrivée",https://www.wikiloc.com/hiking-trails/autriche-6-6-riezlern-gorges-breitachklamm-27726732,17,Samedi 14. Juli 2018 20180714 - 1 CV - Sam Atriche The Gorges Gorges Law Handwerk gefertigt
6,non-natura,"Über Toni-Michl Steig auf den Dreisesselberg weiter auf den Karkopf und auf den Hochschlegel. Abstieg über den Alpgartensteig. Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/bayerisch-gmain-25603432,13,"Über Toni-Michl Steig auf den Dreisesselberg weiter auf den Karkopf und auf den Hochschlegel. Abstieg über den Alpgartensteig. Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto"
6,non-natura,"Rund um den hochgern Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/mountain-biking-trails/staudach-egerndach-24414151,5,"Rund um den hochgern Foto, Foto, Foto, Foto, Foto"
6,non-natura,"Sonnwendköpfl (1279 m), Taubensee (1138 m)",https://www.wikiloc.com/hiking-trails/sonnwendkopfl-taubensee-24653050,5,"SunnightCabl (1279 m), Taubenseeee (1138 m)"
6,non-natura,"Eine einfache Wanderung ab Spiegelau. Die erste Hälfte geht entlang der wildromantischen Klamm der ""Großen Ohe"". Das Wasser der Ohe ist dunkelbraun. Zuerst dachte ich das ist aber ein verdreckter Fluß. Aber im Internet kann man lesen, dass der Fluß diese Farbe hat weil er aus einem Moorgebiet kommt. Man sollte einigermaßen gut zu Fuß sein, da es teilweise über Stock und Stein geht. Schwierig ist der Weg aber nie. Die 2. Hälfte geht vorwiegend durch Wälder und ist nichts besonderes.  Rasten, Hier kann man gut rasten. Kinder - aber auch Erwachsene ;-) - können am Wasser spielen...",https://www.wikiloc.com/hiking-trails/bayerischer-wald-steinklamm-spiegelau-25856592,71,"Eine einfache Wanderung ab Spiegelau. Die erste Hälfte geht entlang der wildromantischen Klamm der ""Großen Ohe"". Das Wasser der Ohe ist dunkelbraun. Zuerst dachte ich das ist aber ein verdreckter Fluß. Aber im Internet kann man lesen, dass der Fluß diese Farbe hat weil er aus einem Moorgebiet kommt. Man sollte einigermaßen gut zu Fuß sein, da es teilweise über Stock und Stein geht. Schwierig ist der Weg aber nie. Die 2. Hälfte geht vorwiegend durch Wälder und ist nichts besonderes.  Rasten, Hier kann man gut rasten. Kinder - aber auch Erwachsene ;-) - können am Wasser spielen..."
3,non-natura,Subida al monte Nebelhorn desde Oberstdorf y bajada por el valle de Oytal.,https://www.wikiloc.com/hiking-trails/oberstdorf-nebelhorn-oberstdorf-29391570,13,Laden Sie Nebelhorn von Oberstdorf hoch und stammen vom Oytal Valley ab.
6,non-natura,Hadern - Berg - Starnberg Schloßgaststätte Leutstetten,https://www.wikiloc.com/bicycle-touring-trails/hadern-berg-starnberg-27008251,5,Hadern - Berg - Starnberg Schloßgaststätte Leutstetten
6,non-natura,Gmund Am See - Schliersee Photo,https://www.wikiloc.com/bicycle-touring-trails/gmund-am-see-schliersee-28017563,5,Gmund am siehe - Schliersee Foto
6,non-natura,"IBP index  94  Parking, Berggasthof Kesselalm, bergwirtschaft hubertushütte, Breitenstein, Bockstein, Breitensteiner fensterl, Waterfall",https://www.wikiloc.com/hiking-trails/birkenstein-breitenstein-1622m-and-bockstein-1575m-25667879,13,"IBP index  94  Parking, Berggasthof Kesselalm, bergwirtschaft hubertushütte, Breitenstein, Bockstein, Breitensteiner fensterl, Waterfall"
6,non-natura,"Weltenburg, Rundweg VII",https://www.wikiloc.com/walking-trails/weltenburg-rundweg-vii-29374186,3,"Weltenburg, Rundweg VII"
6,non-natura,"Spannende Wanderung bei Reit im Winkl an Bachläufen entlang, meistens leichte Forstwege, lediglich der Abstieg von der Alm (leckerer Kuchen) und die Klammbegehung sind etwas schwerer - steil und wurzelig mit Bachüberquerung (siehe Foto) Krautloidersteg, Picknickplatz vom Krautloidersteg fotografiert, In der Klamm, Bachfurt, Wegweiser",https://www.wikiloc.com/hiking-trails/hochmoor-muhlau-klausenbachklamm-zwerchenbergalm-25108998,39,"Spannende Wanderung bei Reit im Winkl an Bachläufen entlang, meistens leichte Forstwege, lediglich der Abstieg von der Alm (leckerer Kuchen) und die Klammbegehung sind etwas schwerer - steil und wurzelig mit Bachüberquerung (siehe Foto) Krautloidersteg, Picknickplatz vom Krautloidersteg fotografiert, In der Klamm, Bachfurt, Wegweiser"
6,non-natura,"Reichenbach, Oberstdorf, Wallrafweg, Gaisalpe Photo, Photo",https://www.wikiloc.com/mountain-biking-trails/reichenbach-oberstdorf-wallrafweg-gaisalpe-29406497,5,"Reichenbach, Oberstdorf, Wallrafweg, Gaisalpe Photo, Photo"
6,non-natura,"Ottendorf - Steinbach auf der Haide Foto, Foto",https://www.wikiloc.com/car-trails/ottendorf-steinbach-auf-der-haide-28695211,6,"Ottendorf - Steinbach auf der Haide Foto, Foto"
3,non-natura,Nabij rotonde b20 burghaussen,https://www.wikiloc.com/car-trails/sp-200-bij-hoogspanning-lengthal-badhoring-26289160,4,In der Nähe des B20 -Burghaussen -Kreisverkehrs
6,non-natura,"Zwiesel (bis Mulisteig) Foto, Foto, Foto",https://www.wikiloc.com/mountain-biking-trails/zwiesel-bis-mulisteig-26737785,4,"Zwiesel (bis Mulisteig) Foto, Foto, Foto"
6,non-natura,"Röthenbach - Schönberg Foto, Foto, Foto",https://www.wikiloc.com/mountain-biking-trails/rothenbach-schonberg-29027011,3,"Röthenbach - Schönberg Foto, Foto, Foto"
6,non-natura,"Sonneck Grossostheimer Wald Foto, Foto, Foto",https://www.wikiloc.com/mountain-biking-trails/stockstadt-am-main-24847577,4,"Sunacy GrossoSheimer Wald Foto, Foto, Foto"
6,non-natura,"Met de kids. Wandeling nr 4 met ommetje naar het rodelpretpark. Foto, Foto, Foto, Foto, Foto, Foto, Foto, Rodel pretpark, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/sankt-englmar-wandeling-4-27567207,13,"Mit den Kindern. Gehen Sie Nr. 4 mit Ommetje zum Rodelpark. Foto, Foto, Foto, Foto, Foto, Foto, Foto, Rodelvergnügungspark, Foto, Foto, Foto, Foto"
6,non-natura,"Parking, Restaurant, Wendelsteinkirche, Wendelstein (1838m), Wendelstein-Observatorium, Soinwand (1751m), Kesselwand (1721m)",https://www.wikiloc.com/hiking-trails/wendelstein-1838m-soinwand-1751m-kesselwand-1721m-28899618,11,"Parking, Restaurant, Wendelsteinkirche, Wendelstein (1838m), Wendelstein-Observatorium, Soinwand (1751m), Kesselwand (1721m)"
6,non-natura,"Bühl am Alpsee Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/buhl-am-alpsee-29617910,4,"Bühl am Alpsee Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto"
6,non-natura,Bis zum Fußball Feld,https://www.wikiloc.com/mountain-biking-trails/lehrberg-29856517,4,Bis zum Fußball Feld
6,non-natura,"Klein aber fein Sonnenblumenmeer , Foto",https://www.wikiloc.com/mountain-biking-trails/rothenbach-ottensoos-29316354,5,"Klein aber fein Sonnenblumenmeer , Foto"
6,non-natura,"Nette Runde mit netten Leuten Foto, Foto",https://www.wikiloc.com/mountain-biking-trails/keltengraber-schnaittach-29143010,6,"Nette Runde mit netten Leuten Foto, Foto"
6,non-natura,"La vista panoràmica des del cim no té preu.  Parking, Hirschhörnlkopf",https://www.wikiloc.com/hiking-trails/jachenau-hirschhornlkopf-23453204,11,"Die Panoramaansicht vom Gipfel ist von unschätzbarem Wert.  Parkplatz, HirschhörnlKopf"
6,non-natura,Rieden am Ammersee - Landsberg am Lech Foto,https://www.wikiloc.com/mountain-biking-trails/rieden-am-ammersee-landsberg-am-lech-23182047,6,Rieden am Ammersee - Landsberg am Lech Foto
3,non-natura,"Ruta hasta el fondo del valle del Reintal, pasando por las gargantas del Partnach y retornando por la pista superior.",https://www.wikiloc.com/hiking-trails/garemisch-partenkirchen-valle-reintal-reintalangerhutte-nacedero-del-partnach-29388442,17,"Route zum Hintergrund des Reinintal Valley, durch die Kehle des Partnech und kehrt entlang der oberen Strecke zurück."
5,non-natura,Miltenberg Quellentrail  Keltentrail,https://www.wikiloc.com/mountain-biking-trails/miltenberg-quellentrail-keltentrail-28472367,3,Miltenberg Quellentrail  Keltentrail
5,non-natura,"Super parcours, fort en pente pour arriver au Kehlnsteinhaus mais avec ce paysage et ces vues magnifiques, le chemin est un véritable plaisir:) Photo, Avant encore 2 belles côtes:), L’entrée de l’ascenseur en laiton, Vue de la terrasse du Berghoff:)",https://www.wikiloc.com/hiking-trails/le-nid-daigle-25364110,40,"Toller Kurs, starke Abneigung, um in Kehlnsteinhaus zu gelangen, aber mit dieser Landschaft und diesen großartigen Aussichten ist der Weg ein wahres Vergnügen :) Foto vor weiteren 2 schönen Rippen :), der Eingang zum Messingaufzug, Blick auf die Berghoff -Terrasse :) :)"
6,non-natura,Vom Rossfeld zum Kehlsteinhaus und zurück Waypoint,https://www.wikiloc.com/hiking-trails/vom-rossfeld-zum-kehlsteinhaus-und-zuruck-29559146,7,Vom Rossfeld zum Kehlsteinhaus und zurück Waypoint
6,non-natura,"Garmisch-Partenkirschen - Wank - Garmisch-Partenkirschen Farchanter Kreuz, Farchanter Kreuz 1749m, Przerwa na jedzonko, Ameisberg, Ładne widoczki, Ameisberg, Sonnenalm, Wank, Wank 1780m, Plac zabaw, Zjeżdżalnia",https://www.wikiloc.com/hiking-trails/garmisch-partenkirschen-wank-garmisch-partenkirschen-26901135,17,"Garmisch -Partnerkirschen - Wank - Garmisch -Partnerkirschen Farchanter Kreuz, Farchanter Kreuz 1749m, Jaczonko Break, Ameisberg, schöne Aussichten, Ameisberg, Sonnenalm, Wank, Wank 1780m, Spielgroge, Playground, Playground, Playground, Slide"
6,non-natura,"Oberstdorf Freibergsee Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/oberstdorf-freibergsee-26200042,3,"Oberstdorf Freibergsee Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto"
6,non-natura,GAPA 17102018 Photo,https://www.wikiloc.com/mountain-biking-trails/gapa-17-10-2018-29720622,3,GAPA 17102018 Foto
5,non-natura,nido del aguila,https://www.wikiloc.com/walking-trails/obersalzberg-27259189,3,Aguila Nest
6,non-natura,Gleicher Weg hin u. zurück Parkplatz bei Gugemoos Wegstrecke u. 1 km,https://www.wikiloc.com/walking-trails/wilzhofen-zur-kapelle-22380001,11,Gleicher Weg hin u. zurück Parkplatz bei Gugemoos Wegstrecke u. 1 km
6,non-natura,"Mit der Seilbahn auf die Kampenwand und dann eine schönen Rundweg um den Kampenwandgipfel mit herrlichen Ausblicken auf die Kampenwand Foto, Foto",https://www.wikiloc.com/hiking-trails/kampenwandgipfel-umrundung-30402803,17,"Mit der Seilbahn auf die Kampenwand und dann eine schönen Rundweg um den Kampenwandgipfel mit herrlichen Ausblicken auf die Kampenwand Foto, Foto"
6,non-natura,Tegernsee - Am See Foto,https://www.wikiloc.com/mountain-biking-trails/tegernsee-am-see-25569765,4,Tegernsee - Am See Foto
6,non-natura,"Röthenbach - Lauf - Ottensoos Brauerei Ottensoos , Lost Place",https://www.wikiloc.com/mountain-biking-trails/rothenbach-lauf-ottensoos-31660059,6,"Röthenbach - Lauf - Ottensoos Brauerei Ottensoos , Lost Place"
6,non-natura,"Wendelstein Blick Wirtsalm, Foto, Foto, Foto, Foto, Foto, Gipfelkreuz Wendelstein , Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/wendelstein-27836890,5,"Wendelstein Blick Wirtsalm, Foto, Foto, Foto, Foto, Foto, Gipfelkreuz Wendelstein , Foto, Foto, Foto, Foto"
5,non-natura,"Gemütlicher Spaziergang von 2 Stunden, teilweise durch den Wald an Kelten Grabhügeln vorbei, zurück nach Rohrbach. Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/rohrbach-holzburg-rundwanderung-29825936,17,"Gemütlicher Spaziergang von 2 Stunden, teilweise durch den Wald an Kelten Grabhügeln vorbei, zurück nach Rohrbach. Foto, Foto, Foto"
6,non-natura,"Nido del aguila Foto, Foto, Foto, Foto, Foto, Foto, Foto, Esta que no puede ya.!!!!!, Foto, Foto, Mi campeón montañero. !!!!!!, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/nido-del-aguila-27186390,12,"Aguila Nesto Foto, Foto, Foto, Foto, Foto, Foto, Foto, dieses, das es nicht noch nicht kann. !!!!!, Foto, Foto, mein Bergsteigermeister. !!!!!!, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto"
5,non-natura,"Blaichach- Gunzesried Am Stausee, Foto, Foto, Foto, Gunzesried, Foto",https://www.wikiloc.com/hiking-trails/blaichach-gunzesrieder-tobelweg-25368454,5,"Blaichach- Gunzesried Am Stausee, Foto, Foto, Foto, Gunzesried, Foto"
6,non-natura,"Lichtenhain -Ebersdorf Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/lichtenhain-ebersdorf-27248362,3,"Lichtenhain -Ebersdorf Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto"
6,non-natura,"Schlechinger Tal Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/schlechinger-tal-28562900,3,"Schlechinger Tal -Fotos, Fotos, Fotos, Fotos, Fotos, Fotos, Fotos, Fotos, Fotos, Fotos, Fotos"
6,non-natura,"From area of NATO School up to a small refuge where they serve drinks in the Summer months. Laberberg, Vista Point, Valley, Photo, Autumn Sundown",https://www.wikiloc.com/hiking-trails/oberammergau-soila-alm-30538478,25,"Von der NATO -Schule bis hin zu einer kleinen Zuflucht, in der sie in den Sommermonaten Getränke servieren. Laberberg, Vista Point, Tal, Foto, Herbst Sonnenuntergang"
6,non-natura,"Riederstein, Riederstein Kapelle, Baumgartenschneid, Kreuzbergalm",https://www.wikiloc.com/hiking-trails/tegernsee-riederstein-baumgartenschneid-kreuzbergalm-29738888,4,"Riederstein, Riederstein Kapelle, Baumgartenschneid, Kreuzbergalm"
6,non-natura,"Rundweg Frillensee, Frillensee, Frillensee, Forsthaus Adlgaß",https://www.wikiloc.com/hiking-trails/frillensee-26040958,4,"Rundweg Frillensee, Frillensee, Frillensee, Forshhaus Adlgaß"
5,non-natura,"wunderbare Aussicht auf den Chiemsee am Sultengipfel Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/sonnenalm-kampenwand-sulten-gipfel-talstation-kampenwandbahn-27531036,8,"wunderbare Aussicht auf den Chiemsee am Sultengipfel Foto, Foto, Foto, Foto"
5,non-natura,06.06.18 PF Gassirunde,https://www.wikiloc.com/running-trails/06-06-18-pf-gassirunde-25539249,3,06.06.18 PF Gassirunde
6,non-natura,"Parking, Zona residencial. n(cerca de la estación de tren también se puede encontrar parking), Waterfall, Lainbachfall",https://www.wikiloc.com/hiking-trails/lainbachfall-waterfall-23830877,15,"Parken, Wohnbereich. N (in der Nähe des Bahnhofs finden Sie auch Parkplätze), Wasserfall, Lainbachfall"
6,non-natura,"Hammersbach-Höllentalklamm-Höllentalangerhütte-Höllentalklamm-Hammersbach Höllentalklamm, Höllentalangerhütte, Hammersbach",https://www.wikiloc.com/hiking-trails/hammersbach-hollentalklamm-hollentalangerhutte-26871958,4,"Hammersbach-Höllentalklamm-Höllentangerhütte-Höllentalklamm-Hammersbach Höllentalklamm, Höllentalangerhütte, Hammersbach"
4,non-natura,"Ruta veraniega por la estación de esquí de Brauneck-Lenggries Foto, die Spitze, Foto, Foto, Foto, Foto, Latschenkopf, Der Stiealm, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/senderismo-en-brauneck-alemania-29559728,14,"Sommerroute durch die Brauneck-Lenggries-Skigstation, die Spitze, Foto, Foto, Foto, Foto, Latschenkopf, der Stiealm, Foto, Foto, Foto"
5,non-natura,Grünwald zur Isar,https://www.wikiloc.com/walking-trails/grunwald-zur-isar-30163425,3,Grünwald zur Isar
6,non-natura,Wendelsteln (1838 m) - Bayrischzell,https://www.wikiloc.com/hiking-trails/wendelsteln-1838-m-bayrischzell-27356804,4,Wendelsteln (1838 m) - Bayrischzell
4,non-natura,"Hochgratbahn hoch, zu Fuß runter",https://www.wikiloc.com/hiking-trails/hochgratbahn-hoch-zu-fuss-runter-27293895,5,"Hochgratbahn hoch, zu Fuß runter"
6,non-natura,"Nesslauer Alm Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/nesslauer-alm-28747152,3,"Nesslauer Alm Fotos, Fotos, Fotos, Fotos, Fotos, Fotos"
6,non-natura,"Grünstein-Klettersteig Grünstein (1304 m), Grünsteinhütte (1220 m), Klettersteig Einstieg (860 m), Parkplatz Königssee (600 m)",https://www.wikiloc.com/running-trails/grunstein-klettersteig-54603726,12,"Grünstein-Klettersteig Grünstein (1304 m), Grünsteinhütte (1220 m), Klettersteig Einstieg (860 m), Parkplatz Königssee (600 m)"
4,non-natura,"Traumhafter Ausblick Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/wendelstein-24420876,3,"Traumhafter Ausblick Foto, Foto, Foto, Foto"
6,non-natura,"Faistenoy Foto,  Freibergsee, Schanze, Foto, Freibergsee restaurant , Söllereck, Söllereck, Oberstdorf vanaf Söllereck, Foto, Faistenoy - Fellhorn-kleinwalsertal",https://www.wikiloc.com/hiking-trails/faistenoy-28339919,9,"Faistenoy Foto,  Freibergsee, Schanze, Foto, Freibergsee restaurant , Söllereck, Söllereck, Oberstdorf vanaf Söllereck, Foto, Faistenoy - Fellhorn-kleinwalsertal"
5,non-natura,"Käserwand, Wildalpjoch, Soinalm Käserwand, Wildalpjoch, An der Soinalmhöhle, Bergpanorama",https://www.wikiloc.com/hiking-trails/kaserwand-wildalpjoch-soinalm-bayern-30587611,7,"Käserwand, Wildalpjoch, Soinalm Käserwand, Wildalpjoch, An der Soinalmhöhle, Bergpanorama"
6,non-natura,"Vom Hof Schabernack über Rodberghütte und zurück Foto, Foto, Foto, Rodberghütte im Spessart, Foto, Foto",https://www.wikiloc.com/hiking-trails/vormwald-26621570,10,"Vom Hof Schabernack über Rodberghütte und zurück Foto, Foto, Foto, Rodberghütte im Spessart, Foto, Foto"
6,non-natura,Durch die Schleifmühlenklamm auf den Pürschling bei bestem Winterwetter,https://www.wikiloc.com/hiking-trails/winterwanderung-purschling-23032412,9,Durch die Schleifmühlenklamm auf den Pürschling bei bestem Winterwetter
6,non-natura,"Very beautiful views of Zugspitze and Eibsee. Grainau panorama, Eibsee parking, Eibsee view",https://www.wikiloc.com/hiking-trails/hammersbach-eibsee-hammersbach-24452625,11,"Sehr schöne Aussicht auf Zugspitz und Eibsee. Grainau Panorama, Parkplatz Eibsee, Eibsee View"
6,non-natura,"Wanderung Pfeiffenmacherbrücke Parkplatz, Parkplatz, Gletscherquelle, Gletscherquelle, Gletscherquellhütte, Gletscherquellhütte, Zauberwald, Zauberwald",https://www.wikiloc.com/hiking-trails/wanderung-pfeiffenmacherbrucke-25377158,6,"Wanderung Pfeiffenmacherbrücke Parkplatz, Parkplatz, Gletscherquelle, Gletscherquelle, Gletscherquellhütte, Gletscherquellhütte, Zauberwald, Zauberwald"
5,non-natura,Königsalm und Kreuth,https://www.wikiloc.com/cycling-trails/konigsalm-und-kreuth-25472947,3,Königsalm und Kreuth
6,non-natura,"Ferienpark Oberallgäu - Carl Hirnbein Weg - Fromm Alpe - querfeldein - Ferienpark Oberallgäu Waldspielplatz, null, Frommknechts Alpe, Ende des Weges? End of the trail?, Man muss sich durch ca. 200m Gestrüpp kämpfen und endet dann aber entspannt auf einer Weide - Fight your way through 200m of greens, then you will get Back in the trail, Zurück Back in track, Einmal unter dem Zaun hindurch - Duck under the wire",https://www.wikiloc.com/hiking-trails/ferienpark-oberallgau-carl-hirnbein-weg-fromm-alpe-querfeldein-ferienpark-oberallgau-26488064,56,"Ferienpark Oberallgäu - Carl Hirnbein Weg - Fromm Alpe - querfeldein - Ferienpark Oberallgäu Waldspielplatz, null, Frommknechts Alpe, Ende des Weges? End of the trail?, Man muss sich durch ca. 200m Gestrüpp kämpfen und endet dann aber entspannt auf einer Weide - Fight your way through 200m of greens, then you will get Back in the trail, Zurück Back in track, Einmal unter dem Zaun hindurch - Duck under the wire"
6,non-natura,Leonhardestein Peak: 1450 mt Photo,https://www.wikiloc.com/hiking-trails/kreuth-to-leonhardestein-28704402,5,Leonhardestein Peak: 1450 MT Foto
5,non-natura,"Leichte, schöne Wanderung mit einkehren in der Firstalm Foto, Schliersee",https://www.wikiloc.com/hiking-trails/bodenscheid-25662681,10,"Leichte, schöne Wanderung mit einkehren in der Firstalm Foto, Schliersee"
6,non-natura,"Böhmischbruck Startpunkt Kläranlage , Muhle, Mühlrad, Felswand, Talsperre",https://www.wikiloc.com/hiking-trails/bohmischbruck-27446745,7,"Böhmischbruck Startpunkt Kläranlage , Muhle, Mühlrad, Felswand, Talsperre"
3,non-natura,Schwarze Tenn Runde mit Manu,https://www.wikiloc.com/cycling-trails/schwarze-tenn-runde-mit-manu-25612650,5,Schwarze Tenn Runde mit Manu
6,non-natura,"Lauenstein - Gräfenthal Foto, Foto, Foto, Foto, Blick auf die Thür.  Warte, Foto",https://www.wikiloc.com/hiking-trails/lauenstein-grafenthal-26616619,8,"Lauenstein - Gräfenthal Foto, Foto, Foto, Foto, Blick auf die Thür.  Warte, Foto"
6,non-natura,"Frammersbach Kreuzkapelle nach Habichsthal Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/frammersbach-kreuzkapelle-nach-habichsthal-28536410,5,"Frammersbach Kreuzkapelle nach Habichsthal Foto, Foto, Foto, Foto, Foto"
4,non-natura,"Kleiner Rundweg vom Roggenburger Weiher zum Kloster und zurück. Klein Venedig, Am Roggenburger Weiher, Badestelle , Pfad zwischen Bäumen , Rechts geht es weiter, Streuobstwiese, Unterhalb Kloster Roggenburg, Zum Prälatengarten, Kloster Roggenburg, Hauptgebäude, Klostergarten , Kräutergarten, Klosterkirche Roggenburg , Klostergasthof, Wiesental",https://www.wikiloc.com/hiking-trails/roggenburger-klosterweg-29367351,30,"Kleiner Rundweg vom Roggenburger Weiher zum Kloster und zurück. Klein Venedig, Am Roggenburger Weiher, Badestelle , Pfad zwischen Bäumen , Rechts geht es weiter, Streuobstwiese, Unterhalb Kloster Roggenburg, Zum Prälatengarten, Kloster Roggenburg, Hauptgebäude, Klostergarten , Kräutergarten, Klosterkirche Roggenburg , Klostergasthof, Wiesental"
6,non-natura,Wanderung auf den Hochries vom Parkplatz Spatenau aus und zurück,https://www.wikiloc.com/hiking-trails/hochries-26588804,10,Wanderung auf den Hochries vom Parkplatz Spatenau aus und zurück
6,non-natura,"Oberstdorf Waterval Oberstdorf schanze , Foto, Ski schans, Oberstdorf , Richting Gaiseralp, Gaiseralp hütte",https://www.wikiloc.com/hiking-trails/oberstdorf-28533866,9,"Oberstdorf Waterval Oberstdorf Schanze, Foto, Ski Schans, Oberstdorf, Richting Gaiseralp, Gaiseralp Hütte"
4,non-natura,Ruta con Markus y Axel,https://www.wikiloc.com/hiking-trails/holching-26006136,5,Route mit Markus und Axel
5,non-natura,05.05.18 Perl. Forst,https://www.wikiloc.com/running-trails/05-05-18-perl-forst-24594088,3,05.05.18 Perl. Forst
6,non-natura,Von Eisenärzt Bahnhof,https://www.wikiloc.com/mountain-biking-trails/zinnkopf-1-26389741,3,Von Eisenärzt Bahnhof
4,non-natura,Senderos para matarse,https://www.wikiloc.com/mountain-biking-trails/celebrando-el-cumpleanos-23177601,3,"Spuren, um sich zu töten"
6,non-natura,"Ettal - Oberammergau Foto, Foto, Foto, Foto, Foto, Foto",https://www.wikiloc.com/hiking-trails/ettal-oberammergau-29783075,3,"Ettal - Oberammaugau Foto, Foto, Foto, Foto, Foto, Foto"
6,non-natura,"Laber und Schartenköpfle Ettaler Mandl, rechts vom Mandl, Manndl von hinten, Laber hind nab",https://www.wikiloc.com/hiking-trails/laber-und-schartenkopfle-26044371,12,"Laber und Schartenköpfle Ettaler Mandl, rechts vom Mandl, Manndl von hinten, Laber hind nab"
6,non-natura,"Spazieren Bavaria Hütte, Foto, Wasserfall, Foto",https://www.wikiloc.com/hiking-trails/bavaria-hutte-wasserfall-23967946,5,"Spazieren Bavaria Hütte, Foto, Wasserfall, Foto"
6,non-natura,"Altenbanz Foto, Foto, Foto, Ein Herz fassen 11, Pilgerweg Vierzehnheiligen",https://www.wikiloc.com/hiking-trails/altenbanz-25738276,8,"Altenbanz Foto, Foto, Foto, Ein Herz fassen 11, Pilgerweg Vierzehnheiligen"
4,non-natura,Auffahrt mit dem Bus um 7:40 zum Kehlsteinhaus. Über den Mannlgrat (Klettersteig AB) auf den Gipfel. Dann länger Abstieg über das Alpeltal.,https://www.wikiloc.com/hiking-trails/hoher-goll-uber-mannlgrat-26606582,20,Auffahrt mit dem Bus um 7:40 zum Kehlsteinhaus. Über den Mannlgrat (Klettersteig AB) auf den Gipfel. Dann länger Abstieg über das Alpeltal.
6,non-natura,"Diese Rundwanderung führt uns zum 1651 m hohen Kreuzeck, wo uns ein großartiger Ausblick zur Alpspitze erwartet. Kreuzeckhaus, Waldeck-Diensthütte, Trögl-Hütte, Kreuzalm, Die Kreuzalm liegt auf 1570 m im Skigebiet., Kreuzeck",https://www.wikiloc.com/hiking-trails/zum-kreuzeck-26166697,26,"Diese Rundwanderung führt uns zum 1651 m hohen Kreuzeck, wo uns ein großartiger Ausblick zur Alpspitze erwartet. Kreuzeckhaus, Waldeck-Diensthütte, Trögl-Hütte, Kreuzalm, Die Kreuzalm liegt auf 1570 m im Skigebiet., Kreuzeck"
6,non-natura,"Schöne Familienwanderung Foto, Kesselalm, Hubertusalm, Breitenstein, Gipfel  Summit, Wallfahrtskapelle Birkenstein",https://www.wikiloc.com/hiking-trails/birkenstein-breitenstein-24418979,10,"Schöne Familienwanderung Foto, Kesselalm, Hubertusalm, Breitenstein, Gipfel  Summit, Wallfahrtskapelle Birkenstein"
